Headlines,Descriptions,Authors,Published_Dates,Articles,Keywords,Summaries
Public health minister unharmed in pin prick attack,KABUL (Pajhwok): The public health,Pajhwok  Report,2016-01-09 00:00:00,"KABUL (Pajhwok): The public health minister was attacked with an HIV-infected syringe by a drug addict in Kabul, but he did not contract the virus, an official said on Sunday.A well-placed source in the Ministry of Public Health (MoPH) told Pajhwok Afghan News Ferozuddin Feroz came under pin-prick attack in the capital.During a campaign to shift drug addicts from Kabul streets to a rehabilitation centre, one addict pricked the minister’s shoulder with a suspect needle, the source added.Meanwhile, a statement from the ministry confirmed the incident, saying Feroz was speaking to public health workers when the addict attacked him.“Fortunately, clinical test results show he hasn’t been harmed. For this reason, he hasn’t gone abroad,” the statement added.Meanwhile, MoPH spokesman Mohammad Ismail Kawosi confirmed to Pajhwok the minister was attacked in Pul-i-Sokhta area a week ago.He also said Feroz underwent tests inside the country, and that he was in good health. As directed by the president, the minister went to India to watch the SAFF Cup final between Afghanistan and the hosts.Kawosi claimed the attack was pre-planned by elements opposed to shifting the addicts to the rehabilitation facility.mud","['kabul', 'pajhwok', 'feroz', 'pin', 'statement', 'source', 'public', 'attacked', 'prick', 'health', 'minister', 'addict', 'attack', 'unharmed']","KABUL (Pajhwok): The public health minister was attacked with an HIV-infected syringe by a drug addict in Kabul, but he did not contract the virus, an official said on Sunday.
A well-placed source in the Ministry of Public Health (MoPH) told Pajhwok Afghan News Ferozuddin Feroz came under pin-prick attack in the capital.
Meanwhile, a statement from the ministry confirmed the incident, saying Feroz was speaking to public health workers when the addict attacked him.
Meanwhile, MoPH spokesman Mohammad Ismail Kawosi confirmed to Pajhwok the minister was attacked in Pul-i-Sokhta area a week ago.
As directed by the president, the minister went to India to watch the SAFF Cup final between Afghanistan and the hosts."
Pajhwok Afghan News,,,None,Pajhwok is interested in your story suggestions. Please tell us your thoughts by clicking here.,"['pajhwok', 'afghan', 'clicking', 'suggestions', 'interested', 'thoughts', 'tell']","Pajhwok is interested in your story suggestions.
Please tell us your thoughts by clicking here."
Pajhwok Afghan News,,,None,Pajhwok is interested in your story suggestions. Please tell us your thoughts by clicking here.,"['pajhwok', 'afghan', 'clicking', 'suggestions', 'interested', 'thoughts', 'tell']","Pajhwok is interested in your story suggestions.
Please tell us your thoughts by clicking here."
Pajhwok Afghan News,,,None,Pajhwok is interested in your story suggestions. Please tell us your thoughts by clicking here.,"['pajhwok', 'afghan', 'clicking', 'suggestions', 'interested', 'thoughts', 'tell']","Pajhwok is interested in your story suggestions.
Please tell us your thoughts by clicking here."
Pajhwok Afghan News,,,None,Pajhwok is interested in your story suggestions. Please tell us your thoughts by clicking here.,"['pajhwok', 'afghan', 'clicking', 'suggestions', 'interested', 'thoughts', 'tell']","Pajhwok is interested in your story suggestions.
Please tell us your thoughts by clicking here."
Pajhwok Afghan News,,Pajhwok,None,KABUL (Pajhwok): The UN Development Programme (UNDP) and the Global Fund on Wednesday signed a $8.7 million grant with the Ministry of Public Health to scale up HIV prevention measures and treatment for people most at risk of contracting the virus.,"['treatment', 'pajhwok', 'risk', 'afghan', 'scale', 'programme', 'public', 'prevention', 'virus', 'undp', 'signed']",KABUL (Pajhwok): The UN Development Programme (UNDP) and the Global Fund on Wednesday signed a $8.7 million grant with the Ministry of Public Health to scale up HIV prevention measures and treatment for people most at risk of contracting the virus.
152 clinics to be equipped with modern tools,KABUL (PAN,Abdul Qadir Siddiqui,2011-05-26 00:00:00,"KABUL (PAN): As many as 152 healthcare centres will be equipped with modern tools to diagnose tuberculosis and malaria in 14 provinces of the country, the acting public health minister said on Thursday.The equipment will be provided to clinics in Helmand, Laghman, Kandahar, Kunduz, Badakhshan, Faryab, Badghis, Kunar, Herat, Nangarhar, Baghlan, Khost, Takhar and Balkh provinces.Dr. Suraya Dalil told journalists in Kabul equipping the clinics would cost 118 million afghanis ($2.5 million), to be provided by the Global Business Coalition on HIV/AIDS, Tuberculosis and Malaria.She said 108 of 755 clinics nationwide had already been equipped. Last year, 400,000 cases of malaria were registered across the country, she said. This year, the ministry will distribute one million free mosquito nets to prevent the spread of the disease.In 2009, more than 71,000 people were said to be infected with tuberculosis and malaria, but the number had been reduced to 50,000, the ministry spokesman, Ghulam Sakhi Kargar, told Pajhwok Afghan News.frm/mud","['tools', 'malaria', 'kabul', 'modern', 'provided', 'tuberculosis', 'million', '152', 'told', 'clinics', 'equipped', 'country', 'ministry']","KABUL (PAN ): As many as 152 healthcare centres will be equipped with modern tools to diagnose tuberculosis and malaria in 14 provinces of the country, the acting public health minister said on Thursday.
The equipment will be provided to clinics in Helmand, Laghman, Kandahar, Kunduz, Badakhshan, Faryab, Badghis, Kunar, Herat, Nangarhar, Baghlan, Khost, Takhar and Balkh provinces.
Dr. Suraya Dalil told journalists in Kabul equipping the clinics would cost 118 million afghanis ($2.5 million), to be provided by the Global Business Coalition on HIV/AIDS, Tuberculosis and Malaria.
She said 108 of 755 clinics nationwide had already been equipped.
This year, the ministry will distribute one million free mosquito nets to prevent the spread of the disease."
Ban seeks action on UAIDS investment framework,KABUL(PAN,Pajhwok Reporter,2011-12-02 00:00:00,"KABUL(PAN): The number of new HIV infections has fallen by more than 20 per cent since 1997, the United Nations secretary-general has said, calling for continued political commitments and investments.New infections were continuing to decline in most parts of the world, Ban Ki-moon said, adding in sub-SaharanAfrica, the region most affected by the epidemic, HIV incidence had decreased in 22 countries.""The progress we have made so far is proof that we can realise our vision of zero new HIV infections, zero discrimination and zero AIDS-related deaths,"" Ban said in a statement on World AIDS Day.Access to HIV prevention services was helping young people, sex workers and their clients, he said. Treatment has averted 2.5 million AIDS-related deaths since 1985.Last year alone, the UN chief pointed out, 700,000 lives were saved. Some 6.6 million people, nearly half those who need treatment in low- and middle-income countries, are under treatment.""I urge all concerned to act on the investment framework put forward by UNAIDS and to fully fund the global investment target of up to $24 billion annually. The results would offset the upfront costs in less than one generation,"" he concluded.","['treatment', 'ban', 'framework', 'action', 'zero', 'infections', 'deaths', 'seeks', 'million', 'world', 'investment', 'uaids', 'aidsrelated', 'hiv']","KABUL (PAN ): The number of new HIV infections has fallen by more than 20 per cent since 1997, the United Nations secretary-general has said, calling for continued political commitments and investments.
New infections were continuing to decline in most parts of the world , Ban Ki-moon said, adding in sub-SaharanAfrica, the region most affected by the epidemic, HIV incidence had decreased in 22 countries.
""The progress we have made so far is proof that we can realise our vision of zero new HIV infections, zero discrimination and zero AIDS-related deaths,"" Ban said in a statement on World AIDS Day.
Treatment has averted 2.5 million AIDS-related deaths since 1985.
""I urge all concerned to act on the investment framework put forward by UNAIDS and to fully fund the global investment target of up to $24 billion annually."
Pajhwok Afghan News,,,None,Pajhwok is interested in your story suggestions. Please tell us your thoughts by clicking here.,"['pajhwok', 'afghan', 'clicking', 'suggestions', 'interested', 'thoughts', 'tell']","Pajhwok is interested in your story suggestions.
Please tell us your thoughts by clicking here."
Pajhwok Afghan News,,,None,Pajhwok is interested in your story suggestions. Please tell us your thoughts by clicking here.,"['pajhwok', 'afghan', 'clicking', 'suggestions', 'interested', 'thoughts', 'tell']","Pajhwok is interested in your story suggestions.
Please tell us your thoughts by clicking here."
Pajhwok Afghan News,,Khwaja Basir Fitri,None,KABUL (Pajhwok): A number of senators on Sunday voiced support for the government-initiated peace process but stressed such negotiations should be only intra-Afghan.,"['process', 'pajhwok', 'afghan', 'washington', 'talks', 'state', 'taliban', 'supportive', 'states', 'role', 'peace', 'united']","WASHINGTON (Pajhwok): The United States is supportive of the Afghan-led peace process and is not looking to engineer it, a State Department official said on Tuesday, but declined detailing its role in the latest talks between Kabul and the Taliban..."
$8.7m grant signed to scale up fight against HIV,KABUL (Pajhwok): The UN Development Programme (UNDP) and the Global Fund on Wednesday signed a $8.7 million grant with the Ministry of Public Health to scale up HIV prevention measures and treatment for people most at risk of contracting the virus.,Pajhwok,None,"KABUL (Pajhwok): The UN Development Programme (UNDP) and the Global Fund on Wednesday signed a $8.7 million grant with the Ministry of Public Health to scale up HIV prevention measures and treatment for people most at risk of contracting the virus.The epidemic continues to spread among key populations at higher risk of Human Immunodeficiency Virus (HIV). Injecting drug use is a major driver of HIV infections in Afghanistan, a country that is also the world’s leading producer of opium and heroin.A statement from UNDP said a combination of injecting practices involving the use of non-sterile equipment, high-risk sexual behaviour, punitive policies and stigma towards people who inject drugs are fuelling the epidemic.The most recent drug use survey showed eight per cent of the population aged 15-64 is dependent on drugs, with significant increases in the number of people who use opium and heroin. Minister of Public Health Ferozudd in Ferozsaid: “With this grant we’ll be able to expand treatment and care for people living with HIV, boost our prevention efforts and raise awareness among vulnerable groups that are key to controlling and reversing the HIV epidemic.”Men with high-risk sexual behaviour may play a larger role in HIV transmission than previously thought. They also experience stigma and discrimination in their own families and communities, and are confronted with punitive laws, prosecution and a lack of access to HIV prevention services.UNDP Country Director Douglas Keh said: “Without reducing stigma associated with drug use, and implementing prevention programmes that treat every person with dignity, compassion, and respect, regardless of circumstance or condition, Afghanistan’s efforts to curb the HIV epidemic will fall short. We need to go the extra mile and this new grant will help us do it,”To address high levels of stigma and discrimination, the grant will strengthen legal and policy environments in order to promote access to HIV prevention, treatment and support for people vulnerable to and affected by HIV, securing their meaningful involvement in the response to HIV in Afghanistan.pr/mud","['treatment', 'risk', 'scale', 'prevention', 'vulnerable', 'sexual', 'drug', 'grant', 'fight', '87m', 'stigma', 'undp', 'signed', 'hiv']","KABUL (Pajhwok): The UN Development Programme (UNDP) and the Global Fund on Wednesday signed a $8.7 million grant with the Ministry of Public Health to scale up HIV prevention measures and treatment for people most at risk of contracting the virus.
The epidemic continues to spread among key populations at higher risk of Human Immunodeficiency Virus (HIV).
Injecting drug use is a major driver of HIV infections in Afghanistan , a country that is also the world ’s leading producer of opium and heroin.
They also experience stigma and discrimination in their own families and communities, and are confronted with punitive laws, prosecution and a lack of access to HIV prevention services.
We need to go the extra mile and this new grant will help us do it,”To address high levels of stigma and discrimination, the grant will strengthen legal and policy environments in order to promote access to HIV prevention, treatment and support for people vulnerable to and affected by HIV, securing their meaningful involvement in the response to HIV in Afghanistan."
Pajhwok Afghan News,,Javed Hamim Kakar,None,"KABUL (Pajhwok): Pakistan has appointed its new ambassador to Afghanistan replacing outgoing Mohammad Sadiq Khan in Kabul, an official said on Sunday.","['pajhwok', 'afghan', 'mazarisharif', 'rights', 'vote', 'residents', 'symbolic', 'northern', 'province', 'remaining', 'survey']","MAZAR-I-SHARIF (Pajhwok): The Independent Human Rights Commission (IHRC) on Sunday said 57 percent residents of northern Balkh province were interested the April 5 elections and the remaining 44 called the vote as symbolic, citing a survey."
Pajhwok Afghan News,,,None,,"['pajhwok', 'afghan']",
Pajhwok Afghan News,,,None,"... Azizi asked the Ministry of Public health to set up at least 20 more healthcare centers in Kandahar province during the ongoing ... Only one clinic is functional in each of big districts. At least two districts don’t have even a single clinic,” he explained. He ...

MohammadDawood - 2016-04-05 - 0 comments","['pajhwok', 'afghan', 'ongoing', 'public', 'kandahar', 'clinic', 'single', 'set', 'province', 'mohammaddawood', 'ministry', 'districts']","... Azizi asked the Ministry of Public health to set up at least 20 more healthcare centers in Kandahar province during the ongoing ... Only one clinic is functional in each of big districts.
At least two districts don’t have even a single clinic,” he explained.
He ...MohammadDawood - 2016-04-05 - 0 comments"
Pajhwok Afghan News,,,None,"the election. He opined the election should have been conducted in Herat in the presence of all ... result.' He said a majority, 12 members, had voted in his favour in the presence of IDLG officials. An IDLG ... of Syed Wahid Qatali as the provincial council head in the second round. The first round ended in ...

mmustafa - 2013-02-14","['pajhwok', 'result', 'afghan', 'syed', 'idlg', 'round', 'second', 'wahid', 'voted', 'qatali', 'election', 'presence']","the election.
He opined the election should have been conducted in Herat in the presence of all ...
He said a majority, 12 members, had voted in his favour in the presence of IDLG officials.
An IDLG ... of Syed Wahid Qatali as the provincial council head in the second round.
The first round ended in ...mmustafa - 2013-02-14"
Bashir Ahmad Naadim,,,None,KANDAHAR CITY (Pajhwok): Presidential runner Gul Agha Sherzai on Saturday said he would not endorse a president elected through fraud and such an election would be in violation of national sovereignty. Sherzai told this to a gathering of tribal... read more,"['presidential', 'pajhwok', 'sherzai', 'violation', 'naadim', 'ahmad', 'told', 'president', 'bashir', 'read', 'sovereignty', 'tribal', 'runner']","KANDAHAR CITY (Pajhwok): Presidential runner Gul Agha Sherzai on Saturday said he would not endorse a president elected through fraud and such an election would be in violation of national sovereignty.
Sherzai told this to a gathering of tribal... read more"
,,,,,,
,,,,,,
Add new comment,,,None,,"['add', 'comment']",
Pajhwok Afghan News,,Khan Wali Salarzai,None,"ASADABAD (Pajhwok): A doctor engaged in an anti-polio campaign has been killed by militants in eastern Kunar province, an official said on Tuesday.","['kabul', 'pajhwok', 'afghan', 'public', 'vaccination', 'round', 'million', 'health', 'fall', 'polio', 'ministry']","KABUL (Pajhwok): About 8.9 million children below five years of age would be administered polio drops during the first round of the fall polio vaccination campaign, the Ministry of Public Health said on Sunday."
,,,,,,
Afghan population rises to 27 million,"KABUL (PAN): Afghanistan’s population has increased by 500,000 people this year, reaching 27 million, the Central Statistics Organisation (CSO) said on Tuesday.",Meer Agha Nasrat Samimi,2013-08-21 00:00:00,"KABUL (PAN): Afghanistan’s population has increased by 500,000 people this year, reaching 27 million, the Central Statistics Organisation (CSO) said on Tuesday.In its annual report, CSO said the overall population included 13.2 million females and 13.8 million males. The population of nomadic Kuchis was put at 1.5 million.According to the report, 6.1 million people live in urban stations and the rest of 19.4 in the countryside.Government employees include 12 women and 240 men with doctorates, while 430 females and 2,697 males have post-graduate degrees.It said 114 women and 722 male government servants were graduates, with 2,095 male and 15,542 female under-graduates.The enrollment of female students went up by 4.12 percent and the total number of girls in educational institutes reached 3.4 million, the report said.The number of teachers was shown at 194,465, including 59,287 females, indicating a 6.9 percent increase in the number of male teachers and 9.7 percent in the number of females.In the past year, five government-run universities and 22 higher education institutes were established across the country, taking the number of government universities to 31 and private higher education institutions to 65.Similarly, the report said, 17 new health centres were set up. In spite of progress in the health, the number of HIV-infected people increased by one percent and reached 1,347.Criminal incidents increased from 7,000 to more than 15,500, including murders, robberies, kidnaps, stealing, corruption, jailbreaks, drug trafficking, bribery, beatings, gambling, rape and prostitution and forgery.The gross domestic product rose by 10.9 percent to $779, the CSO report said. Goods worth $8,932 million were imported, compared to $414.5 million exports. The increase in exports was recorded at 40 percent and exports at 10 percent.myn/mud","['women', 'increased', 'afghan', 'report', '27', 'exports', 'population', 'million', 'cso', 'females', 'male', 'number', 'rises']","KABUL (PAN ): Afghanistan ’s population has increased by 500,000 people this year, reaching 27 million, the Central Statistics Organisation (CSO) said on Tuesday.
In its annual report, CSO said the overall population included 13.2 million females and 13.8 million males.
According to the report, 6.1 million people live in urban stations and the rest of 19.4 in the countryside.
The gross domestic product rose by 10.9 percent to $779, the CSO report said.
Goods worth $8,932 million were imported, compared to $414.5 million exports."
Pajhwok Afghan News,,,None,"KABUL (PAN): Afghans from different localities asked the government and people of US to continue their help, even after withdrawal in 2014.Some of the people want allied forces to stay in Afghanistan but others do not agree with reason that it would... read more","['kabul', 'pajhwok', 'afghan', 'localities', 'help', 'read', 'reason', 'different', 'pan', 'stay', 'forces', 'withdrawal']","KABUL (PAN): Afghans from different localities asked the government and people of US to continue their help, even after withdrawal in 2014.Some of the people want allied forces to stay in Afghanistan but others do not agree with reason that it would... read more"
,,,,,,
,,,,,,
Pajhwok Afghan News,,"KABUL Aug 20, 2009: An elderly woman looks at the title of voting box while trying to cast ballot at Alfath Public High School here on Thursday. PAJHWOK/Safya Saifi",None,"KABUL Aug 20, 2009: An elderly woman looks at the title of voting box while trying to cast ballot at Alfath Public High School here on Thursday. PAJHWOK/Safya Saifi","['workers', 'pajhwok', 'spire', 'afghan', 'qalat', 'stations', 'trying', 'southern', 'seen', 'province', 'zabul', 's']","QALAT Aug 20, 2009: A spire of the presidential ballot papers can be seen in the pictures as the workers of Afghanistan 's Independent Election Commission (IEC ) are trying to count it after collection them from polling stations in southern Zabul province on Thursday."
Global Fund pledges $20m in aid to MoPH,"KABUL (PAN): The Global Fund, an international financing organisation, on Saturday pledged $20 million in assistance to the Ministry of Public Health (MoPH) to help control and fight AIDS, tuberculosis and malaria diseases in Afghanistan.",Ahmad Qurishi,2013-04-20 00:00:00,"KABUL (PAN): The Global Fund, an international financing organisation, on Saturday pledged $20 million in assistance to the Ministry of Public Health (MoPH) to help control and fight AIDS, tuberculosis and malaria diseases in Afghanistan.An agreement to the effect was signed between Public Health Minister Suraya Dalil and the organization's representative in Kabul, Loka Ocheni.After signing the contract, Dalil said the assistance would be used to establish 28 nursing schools in 28 provinces and training to more than one thousand nurses.She said five modern laboratories would also be established in Kandahar, Mazar-i-Sharif, Jalalabad, Herat and Kabul provinces for diagnosing malaria, TB and HIV/AIDs diseases.Ocheni said the diseases were dangerous and epidemic, adding his organisation would continue to support Afghanistan's public health sector.He said the Global Fund would monitor how the assistance was being used in order to ensure quality health services to the Afghans.mrh/ma","['kabul', 'malaria', 'global', 'provinces', 'used', 'public', 'assistance', 'fund', '20m', 'pledges', 'aid', 'moph', 'health', 'organisation']","KABUL (PAN ): The Global Fund, an international financing organisation, on Saturday pledged $20 million in assistance to the Ministry of Public Health (MoPH) to help control and fight AIDS, tuberculosis and malaria diseases in Afghanistan .
An agreement to the effect was signed between Public Health Minister Suraya Dalil and the organization's representative in Kabul, Loka Ocheni.
She said five modern laboratories would also be established in Kandahar, Mazar-i-Sharif, Jalalabad, Herat and Kabul provinces for diagnosing malaria, TB and HIV/AIDs diseases.
Ocheni said the diseases were dangerous and epidemic, adding his organisation would continue to support Afghanistan's public health sector.
He said the Global Fund would monitor how the assistance was being used in order to ensure quality health services to the Afghans."
Pajhwok Afghan News,,"BAMYAN , July 13, 2009: Residents of the Bamyan playing 'Bozkashi', the national game, here on Monday. Bozkashi is an ancient game, popular in northern Afghanistan. PAJHWOK/Hadi Ghafari",None,"BAMYAN , July 13, 2009: Residents of the Bamyan playing 'Bozkashi', the national game, here on Monday. Bozkashi is an ancient game, popular in northern Afghanistan. PAJHWOK/Hadi Ghafari","['kabul', 'wazir', 'pajhwok', 'afghan', 'khan', 'saifi', 'square', 'reuse', 'houses', 'pajhwoksafya', 'papers', 'rubbish']","KABUL , July 13, 2009: Two boys collect papers from the rubbish to reuse them as fuel in their houses here at Wazir Akbar Khan Square.
PAJHWOK/Safya Saifi"
Pajhwok Afghan News,,,None,"... that the price of 560 kilograms of peeled oak increased from 6,900 afghanis to 7,000 afghanis and the price of the same quantity of cedar ...

Ali - 2016-12-10 - 0 comments","['pajhwok', 'kilograms', 'afghan', 'price', 'increased', 'quantity', 'oak', 'cedar', 'ali', 'afghanis', 'comments', 'peeled']","... that the price of 560 kilograms of peeled oak increased from 6,900 afghanis to 7,000 afghanis and the price of the same quantity of cedar ...Ali - 2016-12-10 - 0 comments"
Second hand clothes could spread skin diseases,KABUL (PAN,Mohammad Jawad Sharifzada,2011-03-01 00:00:00,"KABUL (PAN): For many poor people in the Afghan capital, the second-hand clothes market provides an affordable option to keep warm in winter. But doctors are warning that wearing unwashed clothes may cause skin diseases. Second-hand clothes are sold all over the capital, in shops and on hand carts. The demand goes up during the winter months when the temperatures can drop to below freezing and only a few Afghans are lucky enough to have the simple wood-burning stove in their homes. Ramazan, 38, a father of four, bought second-hand winter clothes for his 3-year-old child from a hand cart near Pamir Cinema in Kabul city.  Asked why he did not buy new clothes for his child, he replied he did not have the money to do so.""I am a labourer and have a low income. I have to purchase second-hand clothes.  Unless the clothes are very dirty, we don’t wash them. I did not know that wearing second-hand clothes could cause skin diseases,” he said.  Ramazan said that he and his children often get sick and he did not know the reason for it.People who wear second-hand clothes must wash or disinfect the items before they wear them or they may suffer from different kinds of skin diseases, Dr. Abdul Matin Baha, a dermatologist at Maiwand Hospital in Kabul, said. Diseases like dermatitis, scabies and fungal diseases can be passed on by wearing unwashed second-hand clothes, he said, advising that clothes be washed with warm water and disinfectant and ironed on both sides.Used shoes and sandals can also carry skin diseases, and should be washed with warm water and disinfectant, Baha said.Clothes which come into direct contact with the skin, such as underwear, can be the most dangerous if they are not disinfected well.Baha advised paying more attention to the washing of these types of garments.Mehro 55, who was buying sweaters for her 9-year old daughter said she could not afford to buy new clothes for her children.She has nine children and her husband is a hand cart vendor. ""We are poor, we have to buy used clothing,"" she said.“These clothes may cause disease but the winter weather is also dangerous,” she said.The price of a second-hand sweater is between 40 afgnanis ($0.80) to 70 afghanis, while at the store such an item can cost 300 afghanis, she said.""Two months ago, one of my children got an itchy rash all over his body. When we took him to the doctor he said it was due to wearing used clothing,"" she said.Mir Hassan 42, who sells second-hand clothes near Pamir Cinema said they do not wash the clothes before selling them.According to him, they buy second-hand clothes from traders in the Chindawol or Mandawi area, and then they sell them on.Most of their customers are poor, he said.“Prices will increase if the traders wash and disinfect the clothes and then people cannot afford to buy them,” he said.Faiz Mohammad, 25, who sells children’s used sweaters in Kabul’s city centre, said most of his customers are poor and cannot afford to buy new clothes.""The weather is very cold and most of our clients are poor; therefore, they have to buy used clothes, and they put them on their children unwashed.""Most of the used clothes, including sweaters, coats, shirts, under wear, socks, boots, shoes and sandals are imported from European countries, the United States and Canada, according to traders.  Mohammad Qasim Sahebi, a doctor at Jamhoriat Hospital, also said certain bacteria and infections could be spread by second-hand clothes.The bacteria on the clothes are very resistant and so unless the garments are treated, the germs will remain and cause skin diseases, he said.Sahebi advised storing the clothes for 48 hours in a cold area, then washing them with disinfectant and warm water and using a hot iron on both sides.He said the media division of the Ministry of Public Health should advise people on how to treat second-hand clothes to avoid the spread of skin diseases.Dr. Mohammad Hakim Satar, deputy chief of the environmental health department, acknowledged his department had not done anything to promote better treatment of used clothing.His department was more involved in the field of air pollution, food safety and safe drinking water, he said.cas/","['hand', 'clothes', 'diseases', 'used', 'wash', 'water', 'spread', 'second', 'poor', 'secondhand', 'buy', 'wearing', 'skin']","I did not know that wearing second-hand clothes could cause skin diseases,” he said.
Mir Hassan 42, who sells second-hand clothes near Pamir Cinema said they do not wash the clothes before selling them.
According to him, they buy second-hand clothes from traders in the Chindawol or Mandawi area, and then they sell them on.
Mohammad Qasim Sahebi, a doctor at Jamhoriat Hospital, also said certain bacteria and infections could be spread by second-hand clothes.
He said the media division of the Ministry of Public Health should advise people on how to treat second-hand clothes to avoid the spread of skin diseases."
Pajhwok Afghan News,,S. Mudassir Ali Shah,None,"PESHAWAR (Pajhwok): The Pakistan government is trying to convince Taliban leaders to launch peace negotiations with the Ashraf Ghani administration, two prime ministerial aides were quoted as saying on Wednesday. Pakistan had long been asking the...","['kabul', 'pajhwok', 'afghan', 'overall', 'released', 'special', 'programs', 'monitoring', 'implemented', 'unsuccessful', 'inspector']","KABUL (Pajhwok): More than two dozen programs that cost more than $2.3 billion “were unsuccessful overall as implemented in Afghanistan ,” a US government monitoring agency has said.
The findings were released on Saturday by the Special Inspector..."
Pajhwok Afghan News,,,None,Pajhwok is interested in your story suggestions. Please tell us your thoughts by clicking here.,"['pajhwok', 'afghan', 'clicking', 'suggestions', 'interested', 'thoughts', 'tell']","Pajhwok is interested in your story suggestions.
Please tell us your thoughts by clicking here."
,,,,,,
,,,,,,
"Photo: KABUL, Nov 30th, 2008",,Mustafa Basharat,None,"KABUL, Nov 30th, 2008: Ministry of Public Health (MoPH) has registered 505 positive cases of HIV/Aids in the country but 3000 could be affected in the country. PAJHWOK/Mustafa Basharat","['2008', 'kabul', '30th', 'registered', 'public', 'pajhwokmustafa', 'hivaids', 'moph', 'positive', 'country', 'ministry', 'nov']","KABUL , Nov 30th, 2008: Ministry of Public Health (MoPH) has registered 505 positive cases of HIV/Aids in the country but 3000 could be affected in the country.
PAJHWOK/Mustafa Basharat"
Add new comment,,PAJHWOK Photo,None,"JALALABAD,Nov,30, 2016:Left to right Dr. Mohammad Liaqat Adil, trades union leader addresses “Lets save our workforce from HIV/AIDS” conference in Jalalabad city Nangarhar.  PAJHWOK/Yousaf Zarifi","['add', 'comment']",
Pajhwok Afghan News,,ASADABAD (Pajhwok): Public Health Minister Ferozuddin Feroz on Sunday visited the civil hospital in eastern Kunar province and set provincial health officials a month-long deadline to streamline their affairs.,None,ASADABAD (Pajhwok): Public Health Minister Ferozuddin Feroz on Sunday visited the civil hospital in eastern Kunar province and set provincial health officials a month-long deadline to streamline their affairs.,"['kabul', 'speak', 'pajhwok', 'afghan', 'treatment', 'village', 'mother', 'receiving', 'tongue', 'spending', 'peace']","KABUL (Pajhwok): A group of 50 Afghan children on Sunday arrived in Kabul from Germany after receiving treatment, but some of them speak German and cannot speak their mother tongue after spending up to a year at Friedensdorf – the peace village."
Campaign against hepatitis launched in Jalalabad,"JALALABAD (Pajhwok): At least two percent of the country’s population mostly youth and children, 5,000 of them only in eastern Nangarhar province, are infected with hepatitis A and B, the Ministry of Public Health said on Thursday.",Zeerak Fahim,2015-07-30 00:00:00,"JALALABAD (Pajhwok): At least two percent of the country’s population mostly youth and children, 5,000 of them only in eastern Nangarhar province, are infected with hepatitis A and B, the Ministry of Public Health said on Thursday.Mohammad Younus Bargami, coordinator HIV program, said at a gathering commemorating International Hepatitis Day that efforts had been accelerated to control the disease.“At least three persons die of Hepatitis in every three minutes in the world and two percent of population is tainted with hepatitis in Afghanistan. The treatment of the disease is not possible in the country’s hospitals since it is expensive,” he added.Bargami said: “We provide anti-hepatitis vaccines to children and also have started awareness programmes to enable people to protect themselves from the disease.”Provincial HIV program coordinator Noor Hassan Bashar Yar said that efforts would be expedited to curb the menace. He said that 3,145 persons were infected with Hepatitis B and 1,315 were caught by Hepatitis A.   The health ministry officials ensured that a drive had been kicked-off to know the exact number of Hepatitis affected persons and would provide them with treatment.shah/rm/mud","['program', 'persons', 'campaign', 'efforts', 'launched', 'population', 'provide', 'health', 'infected', 'hepatitis', 'hiv', 'ministry', 'jalalabad']","JALALABAD (Pajhwok): At least two percent of the country’s population mostly youth and children, 5,000 of them only in eastern Nangarhar province, are infected with hepatitis A and B, the Ministry of Public Health said on Thursday.
Mohammad Younus Bargami, coordinator HIV program, said at a gathering commemorating International Hepatitis Day that efforts had been accelerated to control the disease.
“At least three persons die of Hepatitis in every three minutes in the world and two percent of population is tainted with hepatitis in Afghanistan .
He said that 3,145 persons were infected with Hepatitis B and 1,315 were caught by Hepatitis A.
The health ministry officials ensured that a drive had been kicked-off to know the exact number of Hepatitis affected persons and would provide them with treatment."
Pajhwok Afghan News,,,None,"... arriving to the emergency room is sporadic, ranging from five in one day to as many as 35 on another. This is a reflection of the ...

mafridi - 2015-05-16","['pajhwok', 'emergency', 'afghan', 'day', 'arriving', 'mafridi', 'reflection', '20150516', 'ranging', '35', 'sporadic', 'room']","... arriving to the emergency room is sporadic, ranging from five in one day to as many as 35 on another.
This is a reflection of the ...mafridi - 2015-05-16"
Pajhwok Afghan News,,Mohammad Haroon,None,"KHOST CITY (Pajhwok): A HIV/AIDS and hepatitis-B-C treatment centre was inaugurated in southeastern Khost province on Tuesday. Governor Hukam Khan Habibi, while opening the center, told Pajhwok Afghan News the hospital’s building cost 56 million...","['pajhwok', 'afghan', 'vaccination', 'way', 'security', 'nangarhar', 'province', 'left', 'threeday', 'polio', 'officials']","JALALALABAD (Pajhwok): Security hurdles still exist in the way of a polio vaccination campaign in eastern Nangarhar province, where 13,000 children may be left out again, said officials on Sunday.
A three-day drive kicked off in the province on..."
Pajhwok Afghan News,,,None,"they would not do so. He said the education process was deteriorating with each passing day, but no one ...

Ali - 2015-07-13","['process', 'deteriorating', 'pajhwok', 'day', 'afghan', 'education', '20150713', 'passing', 'ali']","they would not do so.
He said the education process was deteriorating with each passing day, but no one ...Ali - 2015-07-13"
